application_date,segment,branch_id,state,zone,no_of_applicants
23-05-2019,1,117,MAHARASHTRA,WEST,6
23-05-2019,1,120,TRIPURA,EAST,12
23-05-2019,1,121,KARNATAKA,SOUTH,11
23-05-2019,1,135,MAHARASHTRA,WEST,84
23-05-2019,1,136,TAMIL NADU,SOUTH,148
23-05-2019,1,137,MAHARASHTRA,WEST,80
23-05-2019,1,147,MADHYA PRADESH,CENTRAL,57
23-05-2019,1,159,BIHAR,EAST,32
23-05-2019,1,165,ORISSA,EAST,17
23-05-2019,1,202,UTTARAKHAND,EAST,24
23-05-2019,1,207,GUJARAT,WEST,10
23-05-2019,1,217,BIHAR,EAST,26
23-05-2019,1,248,MAHARASHTRA,WEST,16
23-05-2019,1,249,MAHARASHTRA,WEST,4
23-05-2019,1,250,GUJARAT,WEST,15
23-05-2019,1,251,TRIPURA,EAST,23
23-05-2019,1,254,ASSAM,EAST,17
23-05-2019,1,255,ASSAM,EAST,6
23-05-2019,1,257,GUJARAT,WEST,10
23-05-2019,1,258,HARYANA,NORTH,14
23-05-2019,1,259,HARYANA,NORTH,10
23-05-2019,1,260,TAMIL NADU,SOUTH,6
23-05-2019,1,261,HARYANA,NORTH,27
23-05-2019,1,262,UTTAR PRADESH,EAST,0
23-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
23-05-2019,1,264,PUNJAB,NORTH,0
23-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
23-05-2019,1,266,TELANGANA,SOUTH,0
23-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
23-05-2019,1,268,UTTAR PRADESH,EAST,0
23-05-2019,1,269,UTTAR PRADESH,EAST,0
23-05-2019,1,270,UTTAR PRADESH,EAST,0
23-05-2019,1,271,HARYANA,NORTH,0
24-05-2019,1,1,WEST BENGAL,EAST,206
24-05-2019,1,3,DELHI,NORTH,250
24-05-2019,1,5,KARNATAKA,SOUTH,230
24-05-2019,1,7,WEST BENGAL,EAST,37
24-05-2019,1,8,WEST BENGAL,EAST,37
24-05-2019,1,9,WEST BENGAL,EAST,72
24-05-2019,1,10,WEST BENGAL,EAST,56
24-05-2019,1,11,WEST BENGAL,EAST,54
24-05-2019,1,13,TAMIL NADU,SOUTH,42
24-05-2019,1,14,UTTAR PRADESH,EAST,79
24-05-2019,1,15,PUNJAB,NORTH,72
24-05-2019,1,16,TELANGANA,SOUTH,108
24-05-2019,1,17,ANDHRA PRADESH,SOUTH,12
24-05-2019,1,18,MAHARASHTRA,WEST,41
24-05-2019,1,19,MAHARASHTRA,WEST,66
24-05-2019,1,20,ORISSA,SOUTH,45
24-05-2019,1,21,MAHARASHTRA,WEST,33
24-05-2019,1,29,WEST BENGAL,EAST,27
24-05-2019,1,34,GUJARAT,WEST,129
24-05-2019,1,35,TAMIL NADU,SOUTH,12
24-05-2019,1,36,ASSAM,EAST,121
24-05-2019,1,42,WEST BENGAL,EAST,47
24-05-2019,1,43,TAMIL NADU,SOUTH,15
24-05-2019,1,48,ORISSA,SOUTH,54
24-05-2019,1,61,GUJARAT,WEST,61
24-05-2019,1,62,PUNJAB,NORTH,12
24-05-2019,1,63,JHARKHAND,SOUTH,29
24-05-2019,1,64,KARNATAKA,SOUTH,38
24-05-2019,1,65,ASSAM,EAST,38
24-05-2019,1,66,ANDHRA PRADESH,SOUTH,22
24-05-2019,1,67,GUJARAT,WEST,103
24-05-2019,1,68,GUJARAT,WEST,15
24-05-2019,1,69,TAMIL NADU,SOUTH,9
24-05-2019,1,70,MAHARASHTRA,WEST,24
24-05-2019,1,72,PUNJAB,NORTH,21
24-05-2019,1,73,PUNJAB,NORTH,36
24-05-2019,1,74,MAHARASHTRA,WEST,50
24-05-2019,1,76,TAMIL NADU,SOUTH,20
24-05-2019,1,77,MAHARASHTRA,WEST,20
24-05-2019,1,78,MAHARASHTRA,WEST,21
24-05-2019,1,79,UTTARAKHAND,EAST,43
24-05-2019,1,82,KERALA,SOUTH,21
24-05-2019,1,84,CHHATTISGARH,CENTRAL,16
24-05-2019,1,85,MAHARASHTRA,WEST,39
24-05-2019,1,100,UTTAR PRADESH,EAST,16
24-05-2019,1,101,UTTAR PRADESH,EAST,7
24-05-2019,1,103,BIHAR,EAST,59
24-05-2019,1,104,JHARKHAND,SOUTH,26
24-05-2019,1,105,GUJARAT,WEST,28
24-05-2019,1,111,ANDHRA PRADESH,SOUTH,6
24-05-2019,1,117,MAHARASHTRA,WEST,14
24-05-2019,1,120,TRIPURA,EAST,21
24-05-2019,1,121,KARNATAKA,SOUTH,11
24-05-2019,1,135,MAHARASHTRA,WEST,104
24-05-2019,1,136,TAMIL NADU,SOUTH,110
24-05-2019,1,137,MAHARASHTRA,WEST,33
24-05-2019,1,147,MADHYA PRADESH,CENTRAL,50
24-05-2019,1,159,BIHAR,EAST,56
24-05-2019,1,165,ORISSA,EAST,14
24-05-2019,1,202,UTTARAKHAND,EAST,23
24-05-2019,1,207,GUJARAT,WEST,12
24-05-2019,1,217,BIHAR,EAST,17
24-05-2019,1,248,MAHARASHTRA,WEST,13
24-05-2019,1,249,MAHARASHTRA,WEST,12
24-05-2019,1,250,GUJARAT,WEST,18
24-05-2019,1,251,TRIPURA,EAST,27
24-05-2019,1,254,ASSAM,EAST,16
24-05-2019,1,255,ASSAM,EAST,22
24-05-2019,1,257,GUJARAT,WEST,10
24-05-2019,1,258,HARYANA,NORTH,20
24-05-2019,1,259,HARYANA,NORTH,7
24-05-2019,1,260,TAMIL NADU,SOUTH,10
24-05-2019,1,261,HARYANA,NORTH,28
24-05-2019,1,262,UTTAR PRADESH,EAST,0
24-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
24-05-2019,1,264,PUNJAB,NORTH,0
24-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
24-05-2019,1,266,TELANGANA,SOUTH,0
24-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
24-05-2019,1,268,UTTAR PRADESH,EAST,0
24-05-2019,1,269,UTTAR PRADESH,EAST,0
24-05-2019,1,270,UTTAR PRADESH,EAST,0
24-05-2019,1,271,HARYANA,NORTH,0
25-05-2019,1,1,WEST BENGAL,EAST,147
25-05-2019,1,3,DELHI,NORTH,96
25-05-2019,1,5,KARNATAKA,SOUTH,186
25-05-2019,1,7,WEST BENGAL,EAST,36
25-05-2019,1,8,WEST BENGAL,EAST,29
25-05-2019,1,9,WEST BENGAL,EAST,41
25-05-2019,1,10,WEST BENGAL,EAST,44
25-05-2019,1,11,WEST BENGAL,EAST,60
25-05-2019,1,13,TAMIL NADU,SOUTH,38
25-05-2019,1,14,UTTAR PRADESH,EAST,11
25-05-2019,1,15,PUNJAB,NORTH,60
25-05-2019,1,16,TELANGANA,SOUTH,95
25-05-2019,1,17,ANDHRA PRADESH,SOUTH,12
25-05-2019,1,18,MAHARASHTRA,WEST,44
25-05-2019,1,19,MAHARASHTRA,WEST,62
25-05-2019,1,20,ORISSA,SOUTH,31
25-05-2019,1,21,MAHARASHTRA,WEST,23
25-05-2019,1,29,WEST BENGAL,EAST,17
25-05-2019,1,34,GUJARAT,WEST,130
25-05-2019,1,35,TAMIL NADU,SOUTH,12
25-05-2019,1,36,ASSAM,EAST,74
25-05-2019,1,42,WEST BENGAL,EAST,29
25-05-2019,1,43,TAMIL NADU,SOUTH,17
25-05-2019,1,48,ORISSA,SOUTH,40
25-05-2019,1,61,GUJARAT,WEST,55
25-05-2019,1,62,PUNJAB,NORTH,4
25-05-2019,1,63,JHARKHAND,SOUTH,11
25-05-2019,1,64,KARNATAKA,SOUTH,25
25-05-2019,1,65,ASSAM,EAST,21
25-05-2019,1,66,ANDHRA PRADESH,SOUTH,8
25-05-2019,1,67,GUJARAT,WEST,113
25-05-2019,1,68,GUJARAT,WEST,26
25-05-2019,1,69,TAMIL NADU,SOUTH,3
25-05-2019,1,70,MAHARASHTRA,WEST,12
25-05-2019,1,72,PUNJAB,NORTH,14
25-05-2019,1,73,PUNJAB,NORTH,14
25-05-2019,1,74,MAHARASHTRA,WEST,51
25-05-2019,1,76,TAMIL NADU,SOUTH,13
25-05-2019,1,77,MAHARASHTRA,WEST,15
25-05-2019,1,78,MAHARASHTRA,WEST,34
25-05-2019,1,79,UTTARAKHAND,EAST,9
25-05-2019,1,82,KERALA,SOUTH,23
25-05-2019,1,84,CHHATTISGARH,CENTRAL,7
25-05-2019,1,85,MAHARASHTRA,WEST,25
25-05-2019,1,100,UTTAR PRADESH,EAST,11
25-05-2019,1,101,UTTAR PRADESH,EAST,2
25-05-2019,1,103,BIHAR,EAST,53
25-05-2019,1,104,JHARKHAND,SOUTH,24
25-05-2019,1,105,GUJARAT,WEST,29
25-05-2019,1,111,ANDHRA PRADESH,SOUTH,10
25-05-2019,1,117,MAHARASHTRA,WEST,6
25-05-2019,1,120,TRIPURA,EAST,30
25-05-2019,1,121,KARNATAKA,SOUTH,15
25-05-2019,1,135,MAHARASHTRA,WEST,88
25-05-2019,1,136,TAMIL NADU,SOUTH,103
25-05-2019,1,137,MAHARASHTRA,WEST,70
25-05-2019,1,147,MADHYA PRADESH,CENTRAL,44
25-05-2019,1,159,BIHAR,EAST,48
25-05-2019,1,165,ORISSA,EAST,6
25-05-2019,1,202,UTTARAKHAND,EAST,8
25-05-2019,1,207,GUJARAT,WEST,16
25-05-2019,1,217,BIHAR,EAST,23
25-05-2019,1,248,MAHARASHTRA,WEST,8
25-05-2019,1,249,MAHARASHTRA,WEST,7
25-05-2019,1,250,GUJARAT,WEST,15
25-05-2019,1,251,TRIPURA,EAST,17
25-05-2019,1,254,ASSAM,EAST,9
25-05-2019,1,255,ASSAM,EAST,13
25-05-2019,1,257,GUJARAT,WEST,7
25-05-2019,1,258,HARYANA,NORTH,13
25-05-2019,1,259,HARYANA,NORTH,13
25-05-2019,1,260,TAMIL NADU,SOUTH,6
25-05-2019,1,261,HARYANA,NORTH,16
25-05-2019,1,262,UTTAR PRADESH,EAST,0
25-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
25-05-2019,1,264,PUNJAB,NORTH,0
25-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
25-05-2019,1,266,TELANGANA,SOUTH,0
25-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
25-05-2019,1,268,UTTAR PRADESH,EAST,0
25-05-2019,1,269,UTTAR PRADESH,EAST,0
25-05-2019,1,270,UTTAR PRADESH,EAST,0
25-05-2019,1,271,HARYANA,NORTH,0
26-05-2019,1,1,WEST BENGAL,EAST,183
26-05-2019,1,3,DELHI,NORTH,376
26-05-2019,1,5,KARNATAKA,SOUTH,47
26-05-2019,1,7,WEST BENGAL,EAST,7
26-05-2019,1,8,WEST BENGAL,EAST,26
26-05-2019,1,9,WEST BENGAL,EAST,39
26-05-2019,1,10,WEST BENGAL,EAST,7
26-05-2019,1,11,WEST BENGAL,EAST,75
26-05-2019,1,13,TAMIL NADU,SOUTH,2
26-05-2019,1,14,UTTAR PRADESH,EAST,69
26-05-2019,1,15,PUNJAB,NORTH,67
26-05-2019,1,16,TELANGANA,SOUTH,24
26-05-2019,1,17,ANDHRA PRADESH,SOUTH,1
26-05-2019,1,18,MAHARASHTRA,WEST,7
26-05-2019,1,19,MAHARASHTRA,WEST,32
26-05-2019,1,20,ORISSA,SOUTH,21
26-05-2019,1,21,MAHARASHTRA,WEST,0
26-05-2019,1,29,WEST BENGAL,EAST,20
26-05-2019,1,34,GUJARAT,WEST,31
26-05-2019,1,35,TAMIL NADU,SOUTH,3
26-05-2019,1,36,ASSAM,EAST,18
26-05-2019,1,42,WEST BENGAL,EAST,23
26-05-2019,1,43,TAMIL NADU,SOUTH,2
26-05-2019,1,48,ORISSA,SOUTH,30
26-05-2019,1,61,GUJARAT,WEST,12
26-05-2019,1,62,PUNJAB,NORTH,7
26-05-2019,1,63,JHARKHAND,SOUTH,18
26-05-2019,1,64,KARNATAKA,SOUTH,2
26-05-2019,1,65,ASSAM,EAST,6
26-05-2019,1,66,ANDHRA PRADESH,SOUTH,6
26-05-2019,1,67,GUJARAT,WEST,28
26-05-2019,1,68,GUJARAT,WEST,2
26-05-2019,1,69,TAMIL NADU,SOUTH,0
26-05-2019,1,70,MAHARASHTRA,WEST,0
26-05-2019,1,72,PUNJAB,NORTH,5
26-05-2019,1,73,PUNJAB,NORTH,19
26-05-2019,1,74,MAHARASHTRA,WEST,5
26-05-2019,1,76,TAMIL NADU,SOUTH,1
26-05-2019,1,77,MAHARASHTRA,WEST,2
26-05-2019,1,78,MAHARASHTRA,WEST,1
26-05-2019,1,79,UTTARAKHAND,EAST,45
26-05-2019,1,82,KERALA,SOUTH,6
26-05-2019,1,84,CHHATTISGARH,CENTRAL,5
26-05-2019,1,85,MAHARASHTRA,WEST,5
26-05-2019,1,100,UTTAR PRADESH,EAST,13
26-05-2019,1,101,UTTAR PRADESH,EAST,13
26-05-2019,1,103,BIHAR,EAST,34
26-05-2019,1,104,JHARKHAND,SOUTH,19
26-05-2019,1,105,GUJARAT,WEST,2
26-05-2019,1,111,ANDHRA PRADESH,SOUTH,0
26-05-2019,1,117,MAHARASHTRA,WEST,3
26-05-2019,1,120,TRIPURA,EAST,10
26-05-2019,1,121,KARNATAKA,SOUTH,6
26-05-2019,1,135,MAHARASHTRA,WEST,52
26-05-2019,1,136,TAMIL NADU,SOUTH,16
26-05-2019,1,137,MAHARASHTRA,WEST,36
26-05-2019,1,147,MADHYA PRADESH,CENTRAL,31
26-05-2019,1,159,BIHAR,EAST,35
26-05-2019,1,165,ORISSA,EAST,11
26-05-2019,1,202,UTTARAKHAND,EAST,29
26-05-2019,1,207,GUJARAT,WEST,0
26-05-2019,1,217,BIHAR,EAST,9
26-05-2019,1,248,MAHARASHTRA,WEST,1
26-05-2019,1,249,MAHARASHTRA,WEST,3
26-05-2019,1,250,GUJARAT,WEST,5
26-05-2019,1,251,TRIPURA,EAST,9
26-05-2019,1,254,ASSAM,EAST,0
26-05-2019,1,255,ASSAM,EAST,5
26-05-2019,1,257,GUJARAT,WEST,0
26-05-2019,1,258,HARYANA,NORTH,0
26-05-2019,1,259,HARYANA,NORTH,7
26-05-2019,1,260,TAMIL NADU,SOUTH,0
26-05-2019,1,261,HARYANA,NORTH,0
26-05-2019,1,262,UTTAR PRADESH,EAST,0
26-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
26-05-2019,1,264,PUNJAB,NORTH,0
26-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
26-05-2019,1,266,TELANGANA,SOUTH,0
26-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
26-05-2019,1,268,UTTAR PRADESH,EAST,0
26-05-2019,1,269,UTTAR PRADESH,EAST,0
26-05-2019,1,270,UTTAR PRADESH,EAST,0
26-05-2019,1,271,HARYANA,NORTH,0
27-05-2019,1,1,WEST BENGAL,EAST,232
27-05-2019,1,3,DELHI,NORTH,279
27-05-2019,1,5,KARNATAKA,SOUTH,221
27-05-2019,1,7,WEST BENGAL,EAST,60
27-05-2019,1,8,WEST BENGAL,EAST,50
27-05-2019,1,9,WEST BENGAL,EAST,60
27-05-2019,1,10,WEST BENGAL,EAST,42
27-05-2019,1,11,WEST BENGAL,EAST,84
27-05-2019,1,13,TAMIL NADU,SOUTH,50
27-05-2019,1,14,UTTAR PRADESH,EAST,88
27-05-2019,1,15,PUNJAB,NORTH,94
27-05-2019,1,16,TELANGANA,SOUTH,100
27-05-2019,1,17,ANDHRA PRADESH,SOUTH,26
27-05-2019,1,18,MAHARASHTRA,WEST,63
27-05-2019,1,19,MAHARASHTRA,WEST,69
27-05-2019,1,20,ORISSA,SOUTH,65
27-05-2019,1,21,MAHARASHTRA,WEST,61
27-05-2019,1,29,WEST BENGAL,EAST,29
27-05-2019,1,34,GUJARAT,WEST,150
27-05-2019,1,35,TAMIL NADU,SOUTH,21
27-05-2019,1,36,ASSAM,EAST,113
27-05-2019,1,42,WEST BENGAL,EAST,54
27-05-2019,1,43,TAMIL NADU,SOUTH,11
27-05-2019,1,48,ORISSA,SOUTH,62
27-05-2019,1,61,GUJARAT,WEST,68
27-05-2019,1,62,PUNJAB,NORTH,10
27-05-2019,1,63,JHARKHAND,SOUTH,32
27-05-2019,1,64,KARNATAKA,SOUTH,46
27-05-2019,1,65,ASSAM,EAST,45
27-05-2019,1,66,ANDHRA PRADESH,SOUTH,17
27-05-2019,1,67,GUJARAT,WEST,119
27-05-2019,1,68,GUJARAT,WEST,15
27-05-2019,1,69,TAMIL NADU,SOUTH,12
27-05-2019,1,70,MAHARASHTRA,WEST,25
27-05-2019,1,72,PUNJAB,NORTH,24
27-05-2019,1,73,PUNJAB,NORTH,41
27-05-2019,1,74,MAHARASHTRA,WEST,61
27-05-2019,1,76,TAMIL NADU,SOUTH,26
27-05-2019,1,77,MAHARASHTRA,WEST,30
27-05-2019,1,78,MAHARASHTRA,WEST,35
27-05-2019,1,79,UTTARAKHAND,EAST,43
27-05-2019,1,82,KERALA,SOUTH,30
27-05-2019,1,84,CHHATTISGARH,CENTRAL,12
27-05-2019,1,85,MAHARASHTRA,WEST,42
27-05-2019,1,100,UTTAR PRADESH,EAST,31
27-05-2019,1,101,UTTAR PRADESH,EAST,17
27-05-2019,1,103,BIHAR,EAST,75
27-05-2019,1,104,JHARKHAND,SOUTH,28
27-05-2019,1,105,GUJARAT,WEST,37
27-05-2019,1,111,ANDHRA PRADESH,SOUTH,6
27-05-2019,1,117,MAHARASHTRA,WEST,11
27-05-2019,1,120,TRIPURA,EAST,46
27-05-2019,1,121,KARNATAKA,SOUTH,33
27-05-2019,1,135,MAHARASHTRA,WEST,91
27-05-2019,1,136,TAMIL NADU,SOUTH,152
27-05-2019,1,137,MAHARASHTRA,WEST,73
27-05-2019,1,147,MADHYA PRADESH,CENTRAL,57
27-05-2019,1,159,BIHAR,EAST,72
27-05-2019,1,165,ORISSA,EAST,17
27-05-2019,1,202,UTTARAKHAND,EAST,46
27-05-2019,1,207,GUJARAT,WEST,10
27-05-2019,1,217,BIHAR,EAST,39
27-05-2019,1,248,MAHARASHTRA,WEST,15
27-05-2019,1,249,MAHARASHTRA,WEST,5
27-05-2019,1,250,GUJARAT,WEST,26
27-05-2019,1,251,TRIPURA,EAST,40
27-05-2019,1,254,ASSAM,EAST,25
27-05-2019,1,255,ASSAM,EAST,34
27-05-2019,1,257,GUJARAT,WEST,9
27-05-2019,1,258,HARYANA,NORTH,30
27-05-2019,1,259,HARYANA,NORTH,11
27-05-2019,1,260,TAMIL NADU,SOUTH,6
27-05-2019,1,261,HARYANA,NORTH,21
27-05-2019,1,262,UTTAR PRADESH,EAST,0
27-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
27-05-2019,1,264,PUNJAB,NORTH,0
27-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
27-05-2019,1,266,TELANGANA,SOUTH,0
27-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
27-05-2019,1,268,UTTAR PRADESH,EAST,0
27-05-2019,1,269,UTTAR PRADESH,EAST,0
27-05-2019,1,270,UTTAR PRADESH,EAST,0
27-05-2019,1,271,HARYANA,NORTH,0
28-05-2019,1,1,WEST BENGAL,EAST,219
28-05-2019,1,3,DELHI,NORTH,251
28-05-2019,1,5,KARNATAKA,SOUTH,212
28-05-2019,1,7,WEST BENGAL,EAST,26
28-05-2019,1,8,WEST BENGAL,EAST,41
28-05-2019,1,9,WEST BENGAL,EAST,74
28-05-2019,1,10,WEST BENGAL,EAST,44
28-05-2019,1,11,WEST BENGAL,EAST,65
28-05-2019,1,13,TAMIL NADU,SOUTH,33
28-05-2019,1,14,UTTAR PRADESH,EAST,74
28-05-2019,1,15,PUNJAB,NORTH,59
28-05-2019,1,16,TELANGANA,SOUTH,107
28-05-2019,1,17,ANDHRA PRADESH,SOUTH,13
28-05-2019,1,18,MAHARASHTRA,WEST,48
28-05-2019,1,19,MAHARASHTRA,WEST,64
28-05-2019,1,20,ORISSA,SOUTH,33
28-05-2019,1,21,MAHARASHTRA,WEST,49
28-05-2019,1,29,WEST BENGAL,EAST,18
28-05-2019,1,34,GUJARAT,WEST,151
28-05-2019,1,35,TAMIL NADU,SOUTH,5
28-05-2019,1,36,ASSAM,EAST,105
28-05-2019,1,42,WEST BENGAL,EAST,36
28-05-2019,1,43,TAMIL NADU,SOUTH,6
28-05-2019,1,48,ORISSA,SOUTH,56
28-05-2019,1,61,GUJARAT,WEST,59
28-05-2019,1,62,PUNJAB,NORTH,5
28-05-2019,1,63,JHARKHAND,SOUTH,31
28-05-2019,1,64,KARNATAKA,SOUTH,26
28-05-2019,1,65,ASSAM,EAST,24
28-05-2019,1,66,ANDHRA PRADESH,SOUTH,19
28-05-2019,1,67,GUJARAT,WEST,87
28-05-2019,1,68,GUJARAT,WEST,22
28-05-2019,1,69,TAMIL NADU,SOUTH,10
28-05-2019,1,70,MAHARASHTRA,WEST,17
28-05-2019,1,72,PUNJAB,NORTH,30
28-05-2019,1,73,PUNJAB,NORTH,33
28-05-2019,1,74,MAHARASHTRA,WEST,31
28-05-2019,1,76,TAMIL NADU,SOUTH,12
28-05-2019,1,77,MAHARASHTRA,WEST,16
28-05-2019,1,78,MAHARASHTRA,WEST,23
28-05-2019,1,79,UTTARAKHAND,EAST,27
28-05-2019,1,82,KERALA,SOUTH,33
28-05-2019,1,84,CHHATTISGARH,CENTRAL,5
28-05-2019,1,85,MAHARASHTRA,WEST,29
28-05-2019,1,100,UTTAR PRADESH,EAST,20
28-05-2019,1,101,UTTAR PRADESH,EAST,18
28-05-2019,1,103,BIHAR,EAST,74
28-05-2019,1,104,JHARKHAND,SOUTH,26
28-05-2019,1,105,GUJARAT,WEST,39
28-05-2019,1,111,ANDHRA PRADESH,SOUTH,6
28-05-2019,1,117,MAHARASHTRA,WEST,8
28-05-2019,1,120,TRIPURA,EAST,25
28-05-2019,1,121,KARNATAKA,SOUTH,31
28-05-2019,1,135,MAHARASHTRA,WEST,129
28-05-2019,1,136,TAMIL NADU,SOUTH,118
28-05-2019,1,137,MAHARASHTRA,WEST,68
28-05-2019,1,147,MADHYA PRADESH,CENTRAL,52
28-05-2019,1,159,BIHAR,EAST,55
28-05-2019,1,165,ORISSA,EAST,12
28-05-2019,1,202,UTTARAKHAND,EAST,28
28-05-2019,1,207,GUJARAT,WEST,8
28-05-2019,1,217,BIHAR,EAST,27
28-05-2019,1,248,MAHARASHTRA,WEST,14
28-05-2019,1,249,MAHARASHTRA,WEST,8
28-05-2019,1,250,GUJARAT,WEST,15
28-05-2019,1,251,TRIPURA,EAST,29
28-05-2019,1,254,ASSAM,EAST,13
28-05-2019,1,255,ASSAM,EAST,21
28-05-2019,1,257,GUJARAT,WEST,19
28-05-2019,1,258,HARYANA,NORTH,21
28-05-2019,1,259,HARYANA,NORTH,10
28-05-2019,1,260,TAMIL NADU,SOUTH,5
28-05-2019,1,261,HARYANA,NORTH,18
28-05-2019,1,262,UTTAR PRADESH,EAST,0
28-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
28-05-2019,1,264,PUNJAB,NORTH,0
28-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
28-05-2019,1,266,TELANGANA,SOUTH,0
28-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
28-05-2019,1,268,UTTAR PRADESH,EAST,0
28-05-2019,1,269,UTTAR PRADESH,EAST,0
28-05-2019,1,270,UTTAR PRADESH,EAST,0
28-05-2019,1,271,HARYANA,NORTH,0
29-05-2019,1,1,WEST BENGAL,EAST,258
29-05-2019,1,3,DELHI,NORTH,267
29-05-2019,1,5,KARNATAKA,SOUTH,216
29-05-2019,1,7,WEST BENGAL,EAST,44
29-05-2019,1,8,WEST BENGAL,EAST,47
29-05-2019,1,9,WEST BENGAL,EAST,54
29-05-2019,1,10,WEST BENGAL,EAST,43
29-05-2019,1,11,WEST BENGAL,EAST,67
29-05-2019,1,13,TAMIL NADU,SOUTH,50
29-05-2019,1,14,UTTAR PRADESH,EAST,56
29-05-2019,1,15,PUNJAB,NORTH,82
29-05-2019,1,16,TELANGANA,SOUTH,110
29-05-2019,1,17,ANDHRA PRADESH,SOUTH,23
29-05-2019,1,18,MAHARASHTRA,WEST,50
29-05-2019,1,19,MAHARASHTRA,WEST,84
29-05-2019,1,20,ORISSA,SOUTH,37
29-05-2019,1,21,MAHARASHTRA,WEST,40
29-05-2019,1,29,WEST BENGAL,EAST,21
29-05-2019,1,34,GUJARAT,WEST,135
29-05-2019,1,35,TAMIL NADU,SOUTH,15
29-05-2019,1,36,ASSAM,EAST,111
29-05-2019,1,42,WEST BENGAL,EAST,42
29-05-2019,1,43,TAMIL NADU,SOUTH,20
29-05-2019,1,48,ORISSA,SOUTH,75
29-05-2019,1,61,GUJARAT,WEST,69
29-05-2019,1,62,PUNJAB,NORTH,14
29-05-2019,1,63,JHARKHAND,SOUTH,20
29-05-2019,1,64,KARNATAKA,SOUTH,26
29-05-2019,1,65,ASSAM,EAST,45
29-05-2019,1,66,ANDHRA PRADESH,SOUTH,23
29-05-2019,1,67,GUJARAT,WEST,96
29-05-2019,1,68,GUJARAT,WEST,25
29-05-2019,1,69,TAMIL NADU,SOUTH,12
29-05-2019,1,70,MAHARASHTRA,WEST,20
29-05-2019,1,72,PUNJAB,NORTH,21
29-05-2019,1,73,PUNJAB,NORTH,26
29-05-2019,1,74,MAHARASHTRA,WEST,46
29-05-2019,1,76,TAMIL NADU,SOUTH,20
29-05-2019,1,77,MAHARASHTRA,WEST,18
29-05-2019,1,78,MAHARASHTRA,WEST,22
29-05-2019,1,79,UTTARAKHAND,EAST,38
29-05-2019,1,82,KERALA,SOUTH,35
29-05-2019,1,84,CHHATTISGARH,CENTRAL,7
29-05-2019,1,85,MAHARASHTRA,WEST,20
29-05-2019,1,100,UTTAR PRADESH,EAST,20
29-05-2019,1,101,UTTAR PRADESH,EAST,9
29-05-2019,1,103,BIHAR,EAST,66
29-05-2019,1,104,JHARKHAND,SOUTH,22
29-05-2019,1,105,GUJARAT,WEST,34
29-05-2019,1,111,ANDHRA PRADESH,SOUTH,11
29-05-2019,1,117,MAHARASHTRA,WEST,11
29-05-2019,1,120,TRIPURA,EAST,35
29-05-2019,1,121,KARNATAKA,SOUTH,23
29-05-2019,1,135,MAHARASHTRA,WEST,107
29-05-2019,1,136,TAMIL NADU,SOUTH,148
29-05-2019,1,137,MAHARASHTRA,WEST,71
29-05-2019,1,147,MADHYA PRADESH,CENTRAL,56
29-05-2019,1,159,BIHAR,EAST,58
29-05-2019,1,165,ORISSA,EAST,19
29-05-2019,1,202,UTTARAKHAND,EAST,24
29-05-2019,1,207,GUJARAT,WEST,8
29-05-2019,1,217,BIHAR,EAST,35
29-05-2019,1,248,MAHARASHTRA,WEST,15
29-05-2019,1,249,MAHARASHTRA,WEST,5
29-05-2019,1,250,GUJARAT,WEST,16
29-05-2019,1,251,TRIPURA,EAST,37
29-05-2019,1,254,ASSAM,EAST,24
29-05-2019,1,255,ASSAM,EAST,31
29-05-2019,1,257,GUJARAT,WEST,12
29-05-2019,1,258,HARYANA,NORTH,19
29-05-2019,1,259,HARYANA,NORTH,9
29-05-2019,1,260,TAMIL NADU,SOUTH,14
29-05-2019,1,261,HARYANA,NORTH,30
29-05-2019,1,262,UTTAR PRADESH,EAST,0
29-05-2019,1,263,ANDHRA PRADESH,SOUTH,0
29-05-2019,1,264,PUNJAB,NORTH,0
29-05-2019,1,265,ANDHRA PRADESH,SOUTH,0
29-05-2019,1,266,TELANGANA,SOUTH,0
29-05-2019,1,267,ANDHRA PRADESH,SOUTH,0
29-05-2019,1,268,UTTAR PRADESH,EAST,0
29-05-2019,1,269,UTTAR PRADESH,EAST,0
29-05-2019,1,270,UTTAR PRADESH,EAST,0
29-05-2019,1,271,HARYANA,NORTH,0
30-05-2019,1,1,WEST BENGAL,EAST,219
